key,question,references,qkey,group,attribute,D_H,answer
GAP21Q33_g_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing illegal immigration into the US should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_g_W82,Republican,POLPARTY,"[0.71285634, 0.2716478, 0.01549586]",Top priority
GAP21Q33_g_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing illegal immigration into the US should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_g_W82,"$100,000 or more",INCOME,"[0.36050349, 0.47343137, 0.16606514]",Some priority
GAP21Q33_g_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing illegal immigration into the US should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_g_W82,"Less than $30,000",INCOME,"[0.41527693, 0.39853795, 0.18618512]",Top priority
GAP21Q33_i_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think maintaining the US military advantage over all other countries should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_i_W82,Overall,Overall,"[0.48308231, 0.3680126, 0.14890509]",Top priority
GAP21Q33_i_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think maintaining the US military advantage over all other countries should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_i_W82,Democrat,POLPARTY,"[0.3623287, 0.44773254, 0.18993877]",Some priority
GAP21Q33_i_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think maintaining the US military advantage over all other countries should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_i_W82,Republican,POLPARTY,"[0.7327663, 0.23429174, 0.03294196]",Top priority
GAP21Q33_i_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think maintaining the US military advantage over all other countries should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_i_W82,"$100,000 or more",INCOME,"[0.48719563, 0.36885382, 0.14395055]",Top priority
GAP21Q33_i_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think maintaining the US military advantage over all other countries should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_i_W82,"Less than $30,000",INCOME,"[0.53927998, 0.29165047, 0.16906954]",Top priority
GAP21Q33_j_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think dealing with global climate change should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_j_W82,Overall,Overall,"[0.43909058, 0.38123209, 0.17967733]",Top priority
GAP21Q33_j_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think dealing with global climate change should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_j_W82,Democrat,POLPARTY,"[0.75402271, 0.23631613, 0.00966116]",Top priority
GAP21Q33_j_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think dealing with global climate change should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_j_W82,Republican,POLPARTY,"[0.12852308, 0.48403966, 0.38743726]",Some priority
GAP21Q33_j_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think dealing with global climate change should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_j_W82,"$100,000 or more",INCOME,"[0.47905501, 0.33395943, 0.18698556]",Top priority
GAP21Q33_j_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think dealing with global climate change should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_j_W82,"Less than $30,000",INCOME,"[0.3842933, 0.47075453, 0.14495217]",Some priority
GAP21Q33_m_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing the spread of infectious diseases should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_m_W82,Overall,Overall,"[0.72376701, 0.2430628, 0.03317018]",Top priority
GAP21Q33_m_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing the spread of infectious diseases should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_m_W82,Democrat,POLPARTY,"[0.82372873, 0.14631752, 0.02995375]",Top priority
GAP21Q33_m_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing the spread of infectious diseases should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_m_W82,Republican,POLPARTY,"[0.62732601, 0.33703324, 0.03564075]",Top priority
GAP21Q33_m_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing the spread of infectious diseases should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_m_W82,"$100,000 or more",INCOME,"[0.70549043, 0.27389927, 0.02061031]",Top priority
GAP21Q33_m_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing the spread of infectious diseases should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_m_W82,"Less than $30,000",INCOME,"[0.70390287, 0.23508624, 0.06101089]",Top priority
GAP21Q33_n_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think limiting the power and influence of Iran should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_n_W82,Overall,Overall,"[0.3881445, 0.51954905, 0.09230645]",Some priority
GAP21Q33_n_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think limiting the power and influence of Iran should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_n_W82,Democrat,POLPARTY,"[0.27431885, 0.64737053, 0.07831062]",Some priority
GAP21Q33_n_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think limiting the power and influence of Iran should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_n_W82,Republican,POLPARTY,"[0.58487456, 0.38831821, 0.02680724]",Top priority
GAP21Q33_n_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think limiting the power and influence of Iran should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_n_W82,"$100,000 or more",INCOME,"[0.38502422, 0.51311721, 0.10185857]",Some priority
GAP21Q33_n_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think limiting the power and influence of Iran should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_n_W82,"Less than $30,000",INCOME,"[0.3288944, 0.55652527, 0.11458034]",Some priority
GAP21Q33_q_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think getting other countries to assume more of the costs of maintaining world order should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_q_W82,Overall,Overall,"[0.43401546, 0.49828505, 0.06769949]",Some priority
GAP21Q33_q_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think getting other countries to assume more of the costs of maintaining world order should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_q_W82,Democrat,POLPARTY,"[0.29068259, 0.62289497, 0.08642244]",Some priority
GAP21Q33_q_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think getting other countries to assume more of the costs of maintaining world order should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_q_W82,Republican,POLPARTY,"[0.60782646, 0.36053355, 0.03163999]",Top priority
GAP21Q33_q_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think getting other countries to assume more of the costs of maintaining world order should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_q_W82,"$100,000 or more",INCOME,"[0.38162025, 0.57360505, 0.0447747]",Some priority
GAP21Q33_q_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think getting other countries to assume more of the costs of maintaining world order should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_q_W82,"Less than $30,000",INCOME,"[0.45127658, 0.45656425, 0.09215917]",Some priority
GAP21Q33_r_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think aiding refugees fleeing violence around the world should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_r_W82,Overall,Overall,"[0.28861056, 0.54987443, 0.16151501]",Some priority
GAP21Q33_r_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think aiding refugees fleeing violence around the world should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_r_W82,Democrat,POLPARTY,"[0.39205395, 0.52909555, 0.07885049]",Some priority
GAP21Q33_r_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think aiding refugees fleeing violence around the world should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_r_W82,Republican,POLPARTY,"[0.10071534, 0.59291387, 0.30637079]",Some priority
GAP21Q33_r_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think aiding refugees fleeing violence around the world should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_r_W82,"$100,000 or more",INCOME,"[0.24909852, 0.58362147, 0.16728002]",Some priority
GAP21Q33_r_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think aiding refugees fleeing violence around the world should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_r_W82,"Less than $30,000",INCOME,"[0.33632855, 0.50126882, 0.16240263]",Some priority
GAP21Q33_s_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing legal immigrations into the US should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_s_W82,Overall,Overall,"[0.22197019, 0.39589319, 0.38213662]",Some priority
GAP21Q33_s_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing legal immigrations into the US should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_s_W82,Democrat,POLPARTY,"[0.10353868, 0.41271927, 0.48374205]",No priority
GAP21Q33_s_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing legal immigrations into the US should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_s_W82,Republican,POLPARTY,"[0.40975641, 0.36443113, 0.22581245]",Top priority
GAP21Q33_s_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing legal immigrations into the US should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_s_W82,"$100,000 or more",INCOME,"[0.13929731, 0.25863703, 0.60206566]",No priority
GAP21Q33_s_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing legal immigrations into the US should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",GAP21Q33_s_W82,"Less than $30,000",INCOME,"[0.24034971, 0.4455318, 0.31411849]",Some priority
GAP21Q34_a_W82,"Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do make good decisions about international trade?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']",GAP21Q34_a_W82,Overall,Overall,"[0.262039, 0.33154956, 0.17743608, 0.22897536]",Somewhat confident
GAP21Q34_a_W82,"Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do make good decisions about international trade?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']",GAP21Q34_a_W82,Democrat,POLPARTY,"[0.49671465, 0.44482155, 0.05644646, 0.00201734]",Very confident
GAP21Q34_a_W82,"Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do make good decisions about international trade?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']",GAP21Q34_a_W82,Republican,POLPARTY,"[0.0648868, 0.13570493, 0.23942241, 0.55998585]",Not at all confident
GAP21Q34_a_W82,"Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do make good decisions about international trade?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']",GAP21Q34_a_W82,"$100,000 or more",INCOME,"[0.2516639, 0.3702329, 0.1258508, 0.2522524]",Somewhat confident
